team_id,team_name,season_id,season_name,season_year,matches_played,avg_possession_pct,total_accurate_passes,total_passes,accurate_passes_per_game,total_passes_per_game,pass_accuracy_pct,total_accurate_long_balls,accurate_long_balls_per_game,total_accurate_crosses,accurate_crosses_per_game,total_final_third_entries,final_third_entries_per_game,total_touches_in_box,touches_in_box_per_game,total_dispossessed,dispossessed_per_game,total_throw_ins,throw_ins_per_game,total_goal_kicks,goal_kicks_per_game
7918,Piast Gliwice,17361,Ekstraklasa 18/19,18/19,37,50.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,809,21.86,338,9.14
3122,Wisła Płock,17361,Ekstraklasa 18/19,18/19,37,49.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,909,24.57,313,8.46
3108,Śląsk Wrocław,17361,Ekstraklasa 18/19,18/19,37,49.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,914,24.70,312,8.43
3113,Zagłębie Lubin,17361,Ekstraklasa 18/19,18/19,37,48.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,852,23.03,332,8.97
35330,Miedź Legnica,17361,Ekstraklasa 18/19,18/19,37,48.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,726,19.62,334,9.03
7691,Jagiellonia Białystok,17361,Ekstraklasa 18/19,18/19,37,48.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,873,23.59,318,8.59
7913,KS Lechia Gdańsk,17361,Ekstraklasa 18/19,18/19,37,47.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,855,23.11,335,9.05
5064,MZKS Arka Gdynia,17361,Ekstraklasa 18/19,18/19,37,47.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,806,21.78,388,10.49
3110,Górnik Zabrze,17361,Ekstraklasa 18/19,18/19,37,47.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,846,22.86,331,8.95
7693,Zagłębie Sosnowiec,17361,Ekstraklasa 18/19,18/19,37,47.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,794,21.46,345,9.32
3106,Legia Warszawa,13350,Ekstraklasa 17/18,17/18,37,54.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,865,23.38,308,8.32
3121,Lech Poznań,13350,Ekstraklasa 17/18,17/18,37,53.8,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,958,25.89,268,7.24
3117,Pogoń Szczecin,13350,Ekstraklasa 17/18,17/18,37,52.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,924,24.97,263,7.11
7913,KS Lechia Gdańsk,13350,Ekstraklasa 17/18,17/18,37,52.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,991,26.78,315,8.51
3113,Zagłębie Lubin,13350,Ekstraklasa 17/18,17/18,37,51.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,934,25.24,330,8.92
3111,Wisła Kraków,13350,Ekstraklasa 17/18,17/18,37,51.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,902,24.38,346,9.35
7691,Jagiellonia Białystok,13350,Ekstraklasa 17/18,17/18,37,51.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,873,23.59,306,8.27
5065,MKS Korona Kielce,13350,Ekstraklasa 17/18,17/18,37,51.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,940,25.41,301,8.14
3122,Wisła Płock,13350,Ekstraklasa 17/18,17/18,37,50.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,989,26.73,294,7.95
3108,Śląsk Wrocław,13350,Ekstraklasa 17/18,17/18,37,49.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,813,21.97,364,9.84
36851,Bruk-Bet Termalica Nieciecza,13350,Ekstraklasa 17/18,17/18,37,49.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,942,25.46,358,9.68
7918,Piast Gliwice,13350,Ekstraklasa 17/18,17/18,36,48.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,861,23.92,374,10.39
5064,MZKS Arka Gdynia,13350,Ekstraklasa 17/18,17/18,37,47.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,965,26.08,379,10.24
36766,Sandecja Nowy Sącz,13350,Ekstraklasa 17/18,17/18,37,46.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,940,25.41,413,11.16
4901,Cracovia,13350,Ekstraklasa 17/18,17/18,37,46.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,907,24.51,393,10.62
3110,Górnik Zabrze,13350,Ekstraklasa 17/18,17/18,36,44.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,863,23.97,335,9.31
3106,Legia Warszawa,11734,Ekstraklasa 16/17,16/17,37,57.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,884,23.89,307,8.30
7913,KS Lechia Gdańsk,11734,Ekstraklasa 16/17,16/17,37,55.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,864,23.35,314,8.49
4901,Cracovia,11734,Ekstraklasa 16/17,16/17,37,53.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,929,25.11,345,9.32
3117,Pogoń Szczecin,11734,Ekstraklasa 16/17,16/17,37,53.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,858,23.19,316,8.54
3121,Lech Poznań,11734,Ekstraklasa 16/17,16/17,37,51.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,847,22.89,311,8.41
3111,Wisła Kraków,11734,Ekstraklasa 16/17,16/17,37,51.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,908,24.54,330,8.92
7918,Piast Gliwice,11734,Ekstraklasa 16/17,16/17,37,50.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,926,25.03,398,10.76
3108,Śląsk Wrocław,11734,Ekstraklasa 16/17,16/17,37,50.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,884,23.89,349,9.43
3113,Zagłębie Lubin,11734,Ekstraklasa 16/17,16/17,37,50.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,888,24.00,358,9.68
7691,Jagiellonia Białystok,11734,Ekstraklasa 16/17,16/17,37,47.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,910,24.59,317,8.57
3105,Ruch Chorzów,11734,Ekstraklasa 16/17,16/17,37,47.8,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,914,24.70,380,10.27
5065,MKS Korona Kielce,11734,Ekstraklasa 16/17,16/17,37,47.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,908,24.54,338,9.14
5064,MZKS Arka Gdynia,11734,Ekstraklasa 16/17,16/17,37,46.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1055,28.51,335,9.05
3125,Górnik Łęczna,11734,Ekstraklasa 16/17,16/17,37,46.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,861,23.27,391,10.57
3122,Wisła Płock,11734,Ekstraklasa 16/17,16/17,37,46.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,915,24.73,374,10.11
36851,Bruk-Bet Termalica Nieciecza,11734,Ekstraklasa 16/17,16/17,37,44.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,963,26.03,384,10.38
3106,Legia Warszawa,10361,Ekstraklasa 15/16,15/16,36,54.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,996,27.67,296,8.22
3111,Wisła Kraków,10361,Ekstraklasa 15/16,15/16,35,54.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,776,22.17,319,9.11
7913,KS Lechia Gdańsk,10361,Ekstraklasa 15/16,15/16,35,54.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,879,25.11,269,7.69
4901,Cracovia,10361,Ekstraklasa 15/16,15/16,35,53.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,915,26.14,355,10.14
3121,Lech Poznań,10361,Ekstraklasa 15/16,15/16,35,52.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,919,26.26,285,8.14
7918,Piast Gliwice,10361,Ekstraklasa 15/16,15/16,35,52.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,771,22.03,363,10.37
3108,Śląsk Wrocław,10361,Ekstraklasa 15/16,15/16,36,49.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,972,27.00,300,8.33
36851,Bruk-Bet Termalica Nieciecza,10361,Ekstraklasa 15/16,15/16,35,49.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,845,24.14,315,9.00
3110,Górnik Zabrze,10361,Ekstraklasa 15/16,15/16,36,49.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,949,26.36,357,9.92
3105,Ruch Chorzów,10361,Ekstraklasa 15/16,15/16,35,48.8,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,844,24.11,339,9.69
3113,Zagłębie Lubin,10361,Ekstraklasa 15/16,15/16,35,48.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,896,25.60,340,9.71
7919,Podbeskidzie Bielsko-Biała,10361,Ekstraklasa 15/16,15/16,36,48.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,886,24.61,383,10.64
3117,Pogoń Szczecin,10361,Ekstraklasa 15/16,15/16,36,47.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,897,24.92,323,8.97
5065,MKS Korona Kielce,10361,Ekstraklasa 15/16,15/16,35,46.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,883,25.23,328,9.37
3125,Górnik Łęczna,10361,Ekstraklasa 15/16,15/16,36,46.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,782,21.72,349,9.69
7691,Jagiellonia Białystok,10361,Ekstraklasa 15/16,15/16,35,45.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,857,24.49,297,8.49
3106,Legia Warszawa,8206,Ekstraklasa 14/15,14/15,37,56.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,880,23.78,357,9.65
3121,Lech Poznań,8206,Ekstraklasa 14/15,14/15,37,53.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,922,24.92,278,7.51
7913,KS Lechia Gdańsk,8206,Ekstraklasa 14/15,14/15,37,53.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1016,27.46,280,7.57
3111,Wisła Kraków,8206,Ekstraklasa 14/15,14/15,37,52.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,899,24.30,334,9.03
3108,Śląsk Wrocław,8206,Ekstraklasa 14/15,14/15,37,51.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1010,27.30,343,9.27
35329,Zawisza Bydgoszcz,8206,Ekstraklasa 14/15,14/15,37,50.8,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,912,24.65,316,8.54
3110,Górnik Zabrze,8206,Ekstraklasa 14/15,14/15,37,49.8,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,909,24.57,372,10.05
4901,Cracovia,8206,Ekstraklasa 14/15,14/15,37,49.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,955,25.81,373,10.08
3117,Pogoń Szczecin,8206,Ekstraklasa 14/15,14/15,37,49.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,981,26.51,347,9.38
5065,MKS Korona Kielce,8206,Ekstraklasa 14/15,14/15,37,48.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1011,27.32,337,9.11
3128,GKS Bełchatów,8206,Ekstraklasa 14/15,14/15,37,48.4,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,940,25.41,342,9.24
3105,Ruch Chorzów,8206,Ekstraklasa 14/15,14/15,37,48.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,913,24.68,374,10.11
3125,Górnik Łęczna,8206,Ekstraklasa 14/15,14/15,37,47.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,898,24.27,411,11.11
7918,Piast Gliwice,8206,Ekstraklasa 14/15,14/15,37,46.7,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,850,22.97,429,11.59
7919,Podbeskidzie Bielsko-Biała,8206,Ekstraklasa 14/15,14/15,37,46.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,993,26.84,332,8.97
7691,Jagiellonia Białystok,8206,Ekstraklasa 14/15,14/15,37,46.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,909,24.57,396,10.70
4901,Cracovia,6261,Ekstraklasa 13/14,13/14,37,60.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,529,14.30,187,5.05
3106,Legia Warszawa,6261,Ekstraklasa 13/14,13/14,36,58.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,695,19.31,225,6.25
3121,Lech Poznań,6261,Ekstraklasa 13/14,13/14,37,55.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,669,18.08,184,4.97
3108,Śląsk Wrocław,6261,Ekstraklasa 13/14,13/14,37,54.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,604,16.32,209,5.65
3105,Ruch Chorzów,6261,Ekstraklasa 13/14,13/14,37,51.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,661,17.86,256,6.92
3110,Górnik Zabrze,6261,Ekstraklasa 13/14,13/14,37,50.1,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,739,19.97,254,6.86
7691,Jagiellonia Białystok,6261,Ekstraklasa 13/14,13/14,36,49.9,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,561,15.58,236,6.56
3117,Pogoń Szczecin,6261,Ekstraklasa 13/14,13/14,37,49.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,643,17.38,255,6.89
3111,Wisła Kraków,6261,Ekstraklasa 13/14,13/14,37,49.2,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,591,15.97,289,7.81
35329,Zawisza Bydgoszcz,6261,Ekstraklasa 13/14,13/14,37,48.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,658,17.78,222,6.00
5065,MKS Korona Kielce,6261,Ekstraklasa 13/14,13/14,37,48.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,606,16.38,285,7.70
7913,KS Lechia Gdańsk,6261,Ekstraklasa 13/14,13/14,37,47.5,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,659,17.81,253,6.84
3113,Zagłębie Lubin,6261,Ekstraklasa 13/14,13/14,37,46.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,626,16.92,273,7.38
7919,Podbeskidzie Bielsko-Biała,6261,Ekstraklasa 13/14,13/14,37,44.3,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,615,16.62,245,6.62
3115,Widzew Łódź,6261,Ekstraklasa 13/14,13/14,37,43.6,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,507,13.70,230,6.22
7918,Piast Gliwice,6261,Ekstraklasa 13/14,13/14,37,43.0,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,629,17.00,248,6.70
7919,Podbeskidzie Bielsko-Biała,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3105,Ruch Chorzów,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3106,Legia Warszawa,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3108,Śląsk Wrocław,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3110,Górnik Zabrze,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3111,Wisła Kraków,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3113,Zagłębie Lubin,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3115,Widzew Łódź,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3117,Pogoń Szczecin,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3119,Polonia Warszawa,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3121,Lech Poznań,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3128,GKS Bełchatów,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
5065,MKS Korona Kielce,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7691,Jagiellonia Białystok,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7913,KS Lechia Gdańsk,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7918,Piast Gliwice,4634,Ekstraklasa 12/13,12/13,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3105,Ruch Chorzów,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3106,Legia Warszawa,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3108,Śląsk Wrocław,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3110,Górnik Zabrze,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3111,Wisła Kraków,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3113,Zagłębie Lubin,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3115,Widzew Łódź,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3119,Polonia Warszawa,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3121,Lech Poznań,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3123,ŁKS Łódź,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3128,GKS Bełchatów,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
4901,Cracovia,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
5065,MKS Korona Kielce,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7691,Jagiellonia Białystok,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7913,KS Lechia Gdańsk,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7919,Podbeskidzie Bielsko-Biała,3411,Ekstraklasa 11/12,11/12,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3105,Ruch Chorzów,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3106,Legia Warszawa,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3108,Śląsk Wrocław,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3110,Górnik Zabrze,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3111,Wisła Kraków,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3113,Zagłębie Lubin,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3115,Widzew Łódź,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3119,Polonia Warszawa,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3121,Lech Poznań,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3128,GKS Bełchatów,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
4901,Cracovia,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
5064,MZKS Arka Gdynia,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
5065,MKS Korona Kielce,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7691,Jagiellonia Białystok,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7692,Polonia Bytom,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
7913,KS Lechia Gdańsk,2737,Ekstraklasa 10/11,10/11,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3105,Ruch Chorzów,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3106,Legia Warszawa,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3108,Śląsk Wrocław,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3111,Wisła Kraków,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3113,Zagłębie Lubin,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3114,MKS Odra Wodzisław Śląski,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3119,Polonia Warszawa,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3121,Lech Poznań,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
3128,GKS Bełchatów,2275,Ekstraklasa 09/10,09/10,30,,0,0,0.0,0.0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
