match_id,match_slug,match_date,start_timestamp,status_type,status_description,winner_code,home_score,away_score,home_score_period1,home_score_period2,away_score_period1,away_score_period2,home_team_id,home_team_name,away_team_id,away_team_name,tournament_id,tournament_name,season_id,season_name,season_year,country_name,has_statistics,loaded_at
6769598,pogon-szczecin-slask-wroclaw,2015-07-26,2015-07-26 13:30:00+00,finished,Ended,3,1,1,0,1,0,1,3117,Pogoń Szczecin,3108,Śląsk Wrocław,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769596,podbeskidzie-bielsko-biala-legia-warszawa,2015-07-26,2015-07-26 16:00:00+00,finished,Ended,1,5,0,3,2,0,0,3106,Legia Warszawa,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769600,gornik-leczna-gornik-zabrze,2015-07-27,2015-07-27 16:00:00+00,finished,Ended,1,2,1,1,1,0,1,3125,Górnik Łęczna,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769613,piast-gliwice-gornik-zabrze,2015-07-31,2015-07-31 16:00:00+00,finished,Ended,1,3,2,1,2,0,2,7918,Piast Gliwice,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769605,ks-lechia-gdansk-pogon-szczecin,2015-07-31,2015-07-31 18:30:00+00,finished,Ended,3,1,1,1,0,1,0,7913,KS Lechia Gdańsk,3117,Pogoń Szczecin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769614,podbeskidzie-bielsko-biala-cracovia,2015-08-01,2015-08-01 16:00:00+00,finished,Ended,2,0,1,0,0,0,1,7919,Podbeskidzie Bielsko-Biała,4901,Cracovia,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769620,lech-poznan-wisla-krakow,2015-08-01,2015-08-01 18:30:00+00,finished,Ended,1,2,0,1,1,0,0,3111,Wisła Kraków,3121,Lech Poznań,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769619,jagiellonia-bialystok-zaglebie-lubin,2015-08-02,2015-08-02 13:30:00+00,finished,Ended,2,1,2,1,0,0,2,7691,Jagiellonia Białystok,3113,Zagłębie Lubin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769603,bruk-bet-termalica-nieciecza-slask-wroclaw,2015-08-02,2015-08-02 13:30:00+00,finished,Ended,1,2,0,1,1,0,0,3108,Śląsk Wrocław,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769604,gornik-leczna-legia-warszawa,2015-08-02,2015-08-02 16:00:00+00,finished,Ended,2,0,2,0,0,2,0,3125,Górnik Łęczna,3106,Legia Warszawa,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769612,mks-korona-kielce-ruch-chorzow,2015-08-03,2015-08-03 16:00:00+00,finished,Ended,2,1,2,1,0,1,1,5065,MKS Korona Kielce,3105,Ruch Chorzów,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769621,piast-gliwice-cracovia,2015-08-07,2015-08-07 16:00:00+00,finished,Ended,2,1,2,1,0,0,2,4901,Cracovia,7918,Piast Gliwice,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769618,bruk-bet-termalica-nieciecza-zaglebie-lubin,2015-08-07,2015-08-07 18:30:00+00,finished,Ended,1,1,0,1,0,0,0,36851,Bruk-Bet Termalica Nieciecza,3113,Zagłębie Lubin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769617,jagiellonia-bialystok-gornik-zabrze,2015-08-08,2015-08-08 13:30:00+00,finished,Ended,2,1,3,1,0,2,1,3110,Górnik Zabrze,7691,Jagiellonia Białystok,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769616,gornik-leczna-pogon-szczecin,2015-08-08,2015-08-08 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,3117,Pogoń Szczecin,3125,Górnik Łęczna,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769633,mks-korona-kielce-lech-poznan,2015-08-08,2015-08-08 18:30:00+00,finished,Ended,3,0,0,0,0,0,0,3121,Lech Poznań,5065,MKS Korona Kielce,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769615,ks-lechia-gdansk-slask-wroclaw,2015-08-09,2015-08-09 13:30:00+00,finished,Ended,3,0,0,0,0,0,0,3108,Śląsk Wrocław,7913,KS Lechia Gdańsk,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769623,wisla-krakow-legia-warszawa,2015-08-09,2015-08-09 16:00:00+00,finished,Ended,3,1,1,1,0,0,1,3106,Legia Warszawa,3111,Wisła Kraków,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769622,podbeskidzie-bielsko-biala-ruch-chorzow,2015-08-10,2015-08-10 16:00:00+00,finished,Ended,3,1,1,0,1,0,1,3105,Ruch Chorzów,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769628,mks-korona-kielce-cracovia,2015-08-14,2015-08-14 16:00:00+00,finished,Ended,2,0,3,0,0,2,1,5065,MKS Korona Kielce,4901,Cracovia,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769631,lech-poznan-zaglebie-lubin,2015-08-14,2015-08-14 18:30:00+00,finished,Ended,1,2,1,2,0,0,1,3113,Zagłębie Lubin,3121,Lech Poznań,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769629,bruk-bet-termalica-nieciecza-gornik-zabrze,2015-08-15,2015-08-15 13:30:00+00,finished,Ended,1,3,0,2,1,0,0,36851,Bruk-Bet Termalica Nieciecza,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769626,gornik-leczna-slask-wroclaw,2015-08-15,2015-08-15 16:00:00+00,finished,Ended,2,2,3,2,0,2,1,3125,Górnik Łęczna,3108,Śląsk Wrocław,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769630,piast-gliwice-legia-warszawa,2015-08-15,2015-08-15 18:30:00+00,finished,Ended,1,2,1,1,1,1,0,7918,Piast Gliwice,3106,Legia Warszawa,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769627,jagiellonia-bialystok-ruch-chorzow,2015-08-16,2015-08-16 13:30:00+00,finished,Ended,1,2,1,1,1,0,1,7691,Jagiellonia Białystok,3105,Ruch Chorzów,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769625,ks-lechia-gdansk-wisla-krakow,2015-08-16,2015-08-16 16:00:00+00,finished,Ended,3,3,3,2,1,1,2,3111,Wisła Kraków,7913,KS Lechia Gdańsk,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769624,podbeskidzie-bielsko-biala-pogon-szczecin,2015-08-17,2015-08-17 16:00:00+00,finished,Ended,2,2,3,0,2,2,1,7919,Podbeskidzie Bielsko-Biała,3117,Pogoń Szczecin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769634,pogon-szczecin-wisla-krakow,2015-08-21,2015-08-21 16:00:00+00,finished,Ended,3,1,1,0,1,1,0,3117,Pogoń Szczecin,3111,Wisła Kraków,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769632,ks-lechia-gdansk-gornik-leczna,2015-08-21,2015-08-21 18:30:00+00,finished,Ended,1,3,1,1,2,1,0,7913,KS Lechia Gdańsk,3125,Górnik Łęczna,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769638,bruk-bet-termalica-nieciecza-ruch-chorzow,2015-08-22,2015-08-22 13:30:00+00,finished,Ended,1,4,1,1,3,1,0,3105,Ruch Chorzów,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769635,podbeskidzie-bielsko-biala-slask-wroclaw,2015-08-22,2015-08-22 16:00:00+00,finished,Ended,3,1,1,1,0,0,1,3108,Śląsk Wrocław,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769637,jagiellonia-bialystok-cracovia,2015-08-22,2015-08-22 18:30:00+00,finished,Ended,3,1,1,1,0,1,0,4901,Cracovia,7691,Jagiellonia Białystok,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769640,piast-gliwice-lech-poznan,2015-08-23,2015-08-23 13:30:00+00,finished,Ended,2,0,1,0,0,1,0,3121,Lech Poznań,7918,Piast Gliwice,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769636,mks-korona-kielce-legia-warszawa,2015-08-23,2015-08-23 16:00:00+00,finished,Ended,2,1,2,0,1,1,1,3106,Legia Warszawa,5065,MKS Korona Kielce,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769645,zaglebie-lubin-gornik-zabrze,2015-08-24,2015-08-24 16:00:00+00,finished,Ended,3,2,2,0,2,2,0,3110,Górnik Zabrze,3113,Zagłębie Lubin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769639,podbeskidzie-bielsko-biala-ks-lechia-gdansk,2015-08-28,2015-08-28 16:00:00+00,finished,Ended,3,1,1,1,0,1,0,7919,Podbeskidzie Bielsko-Biała,7913,KS Lechia Gdańsk,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769643,wisla-krakow-slask-wroclaw,2015-08-28,2015-08-28 18:30:00+00,finished,Ended,1,4,2,2,2,1,1,3111,Wisła Kraków,3108,Śląsk Wrocław,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769641,piast-gliwice-gornik-leczna,2015-08-29,2015-08-29 13:30:00+00,finished,Ended,1,3,0,2,1,0,0,7918,Piast Gliwice,3125,Górnik Łęczna,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769644,zaglebie-lubin-ruch-chorzow,2015-08-29,2015-08-29 16:00:00+00,finished,Ended,1,3,1,0,3,0,1,3113,Zagłębie Lubin,3105,Ruch Chorzów,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769642,mks-korona-kielce-pogon-szczecin,2015-08-29,2015-08-29 18:30:00+00,finished,Ended,3,1,1,1,0,1,0,5065,MKS Korona Kielce,3117,Pogoń Szczecin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769666,cracovia-gornik-zabrze,2015-08-30,2015-08-30 13:30:00+00,finished,Ended,3,1,1,1,0,1,0,3110,Górnik Zabrze,4901,Cracovia,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769647,bruk-bet-termalica-nieciecza-lech-poznan,2015-08-30,2015-08-30 13:30:00+00,finished,Ended,1,3,1,2,1,0,1,36851,Bruk-Bet Termalica Nieciecza,3121,Lech Poznań,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769646,jagiellonia-bialystok-legia-warszawa,2015-08-30,2015-08-30 16:00:00+00,finished,Ended,3,1,1,0,1,1,0,7691,Jagiellonia Białystok,3106,Legia Warszawa,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769659,ks-lechia-gdansk-mks-korona-kielce,2015-09-11,2015-09-11 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,7913,KS Lechia Gdańsk,5065,MKS Korona Kielce,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769664,zaglebie-lubin-legia-warszawa,2015-09-11,2015-09-11 18:30:00+00,finished,Ended,3,2,2,0,2,2,0,3106,Legia Warszawa,3113,Zagłębie Lubin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769658,jagiellonia-bialystok-slask-wroclaw,2015-09-12,2015-09-12 13:30:00+00,finished,Ended,1,3,1,0,3,0,1,3108,Śląsk Wrocław,7691,Jagiellonia Białystok,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769662,bruk-bet-termalica-nieciecza-cracovia,2015-09-12,2015-09-12 16:00:00+00,finished,Ended,2,2,3,2,0,2,1,4901,Cracovia,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769663,podbeskidzie-bielsko-biala-lech-poznan,2015-09-12,2015-09-12 18:30:00+00,finished,Ended,2,0,1,0,0,0,1,3121,Lech Poznań,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769660,piast-gliwice-pogon-szczecin,2015-09-13,2015-09-13 13:30:00+00,finished,Ended,1,3,1,1,2,1,0,3117,Pogoń Szczecin,7918,Piast Gliwice,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769665,gornik-zabrze-ruch-chorzow,2015-09-13,2015-09-13 16:00:00+00,finished,Ended,1,1,0,1,0,0,0,3105,Ruch Chorzów,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769661,gornik-leczna-wisla-krakow,2015-09-14,2015-09-14 16:00:00+00,finished,Ended,1,1,0,1,0,0,0,3125,Górnik Łęczna,3111,Wisła Kraków,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769667,gornik-zabrze-slask-wroclaw,2015-09-18,2015-09-18 16:00:00+00,finished,Ended,1,2,0,0,2,0,0,3110,Górnik Zabrze,3108,Śląsk Wrocław,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769672,cracovia-zaglebie-lubin,2015-09-18,2015-09-18 18:30:00+00,finished,Ended,1,4,2,1,3,0,2,3113,Zagłębie Lubin,4901,Cracovia,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769673,bruk-bet-termalica-nieciecza-pogon-szczecin,2015-09-19,2015-09-19 13:30:00+00,finished,Ended,3,1,1,0,1,0,1,36851,Bruk-Bet Termalica Nieciecza,3117,Pogoń Szczecin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769669,podbeskidzie-bielsko-biala-wisla-krakow,2015-09-19,2015-09-19 16:00:00+00,finished,Ended,2,0,6,0,0,3,3,7919,Podbeskidzie Bielsko-Biała,3111,Wisła Kraków,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769671,piast-gliwice-ks-lechia-gdansk,2015-09-19,2015-09-19 18:30:00+00,finished,Ended,1,2,1,1,1,1,0,7918,Piast Gliwice,7913,KS Lechia Gdańsk,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769684,legia-warszawa-ruch-chorzow,2015-09-20,2015-09-20 13:30:00+00,finished,Ended,2,1,4,1,0,3,1,3105,Ruch Chorzów,3106,Legia Warszawa,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769670,jagiellonia-bialystok-lech-poznan,2015-09-20,2015-09-20 16:00:00+00,finished,Ended,1,1,0,1,0,0,0,7691,Jagiellonia Białystok,3121,Lech Poznań,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769668,mks-korona-kielce-gornik-leczna,2015-09-21,2015-09-21 16:00:00+00,finished,Ended,2,0,2,0,0,1,1,5065,MKS Korona Kielce,3125,Górnik Łęczna,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769680,piast-gliwice-slask-wroclaw,2015-09-25,2015-09-25 18:30:00+00,finished,Ended,2,1,2,0,1,1,1,3108,Śląsk Wrocław,7918,Piast Gliwice,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769678,mks-korona-kielce-wisla-krakow,2015-09-25,2015-09-25 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,3111,Wisła Kraków,5065,MKS Korona Kielce,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769677,podbeskidzie-bielsko-biala-gornik-leczna,2015-09-26,2015-09-26 13:30:00+00,finished,Ended,2,1,2,1,0,1,1,3125,Górnik Łęczna,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769676,cracovia-ruch-chorzow,2015-09-26,2015-09-26 16:00:00+00,finished,Ended,1,2,1,2,0,0,1,4901,Cracovia,3105,Ruch Chorzów,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769681,lech-poznan-gornik-zabrze,2015-09-26,2015-09-26 18:30:00+00,finished,Ended,3,1,1,0,1,0,1,3121,Lech Poznań,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769683,ks-lechia-gdansk-zaglebie-lubin,2015-09-27,2015-09-27 13:30:00+00,finished,Ended,1,3,1,0,3,1,0,7913,KS Lechia Gdańsk,3113,Zagłębie Lubin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769679,bruk-bet-termalica-nieciecza-legia-warszawa,2015-09-27,2015-09-27 16:00:00+00,finished,Ended,3,1,1,0,1,0,1,3106,Legia Warszawa,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769675,jagiellonia-bialystok-pogon-szczecin,2015-09-28,2015-09-28 16:00:00+00,finished,Ended,1,2,1,1,1,0,1,3117,Pogoń Szczecin,7691,Jagiellonia Białystok,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769696,pogon-szczecin-ruch-chorzow,2015-10-02,2015-10-02 16:00:00+00,finished,Ended,2,0,2,0,0,2,0,3105,Ruch Chorzów,3117,Pogoń Szczecin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769682,ks-lechia-gdansk-jagiellonia-bialystok,2015-10-02,2015-10-02 18:30:00+00,finished,Ended,2,0,3,0,0,0,3,7691,Jagiellonia Białystok,7913,KS Lechia Gdańsk,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769694,bruk-bet-termalica-nieciecza-gornik-leczna,2015-10-03,2015-10-03 13:30:00+00,finished,Ended,3,1,1,1,0,1,0,36851,Bruk-Bet Termalica Nieciecza,3125,Górnik Łęczna,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769685,podbeskidzie-bielsko-biala-mks-korona-kielce,2015-10-03,2015-10-03 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,5065,MKS Korona Kielce,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769674,piast-gliwice-wisla-krakow,2015-10-03,2015-10-03 18:30:00+00,finished,Ended,1,1,0,1,0,0,0,7918,Piast Gliwice,3111,Wisła Kraków,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769687,zaglebie-lubin-slask-wroclaw,2015-10-04,2015-10-04 13:30:00+00,finished,Ended,3,1,1,0,1,0,1,3113,Zagłębie Lubin,3108,Śląsk Wrocław,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769688,gornik-zabrze-legia-warszawa,2015-10-04,2015-10-04 13:30:00+00,finished,Ended,3,2,2,2,0,2,0,3110,Górnik Zabrze,3106,Legia Warszawa,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769693,cracovia-lech-poznan,2015-10-04,2015-10-04 16:00:00+00,finished,Ended,1,5,2,3,2,0,2,4901,Cracovia,3121,Lech Poznań,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769686,ks-lechia-gdansk-gornik-zabrze,2015-10-16,2015-10-16 16:00:00+00,finished,Ended,3,1,1,1,0,1,0,7913,KS Lechia Gdańsk,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769695,mks-korona-kielce-slask-wroclaw,2015-10-16,2015-10-16 18:30:00+00,finished,Ended,2,0,1,0,0,1,0,3108,Śląsk Wrocław,5065,MKS Korona Kielce,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769691,podbeskidzie-bielsko-biala-piast-gliwice,2015-10-17,2015-10-17 13:30:00+00,finished,Ended,3,2,2,1,1,1,1,7919,Podbeskidzie Bielsko-Biała,7918,Piast Gliwice,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769689,jagiellonia-bialystok-gornik-leczna,2015-10-17,2015-10-17 16:00:00+00,finished,Ended,1,3,2,2,1,1,1,3125,Górnik Łęczna,7691,Jagiellonia Białystok,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769704,lech-poznan-ruch-chorzow,2015-10-17,2015-10-17 16:00:00+00,finished,Ended,3,2,2,1,1,2,0,3121,Lech Poznań,3105,Ruch Chorzów,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769690,bruk-bet-termalica-nieciecza-wisla-krakow,2015-10-18,2015-10-18 13:30:00+00,finished,Ended,3,0,0,0,0,0,0,3111,Wisła Kraków,36851,Bruk-Bet Termalica Nieciecza,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769692,cracovia-legia-warszawa,2015-10-18,2015-10-18 16:00:00+00,finished,Ended,1,3,1,1,2,0,1,3106,Legia Warszawa,4901,Cracovia,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769697,pogon-szczecin-zaglebie-lubin,2015-10-19,2015-10-19 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,3117,Pogoń Szczecin,3113,Zagłębie Lubin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769703,slask-wroclaw-ruch-chorzow,2015-10-23,2015-10-23 16:00:00+00,finished,Ended,1,1,0,1,0,0,0,3105,Ruch Chorzów,3108,Śląsk Wrocław,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769705,jagiellonia-bialystok-wisla-krakow,2015-10-23,2015-10-23 18:30:00+00,finished,Ended,2,1,4,1,0,1,3,7691,Jagiellonia Białystok,3111,Wisła Kraków,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769700,cracovia-pogon-szczecin,2015-10-24,2015-10-24 13:30:00+00,finished,Ended,1,4,1,0,4,0,1,4901,Cracovia,3117,Pogoń Szczecin,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769702,gornik-leczna-zaglebie-lubin,2015-10-24,2015-10-24 16:00:00+00,finished,Ended,3,0,0,0,0,0,0,3113,Zagłębie Lubin,3125,Górnik Łęczna,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769699,piast-gliwice-mks-korona-kielce,2015-10-24,2015-10-24 16:00:00+00,finished,Ended,2,0,1,0,0,1,0,7918,Piast Gliwice,5065,MKS Korona Kielce,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769698,bruk-bet-termalica-nieciecza-ks-lechia-gdansk,2015-10-25,2015-10-25 14:30:00+00,finished,Ended,2,0,1,0,0,0,1,36851,Bruk-Bet Termalica Nieciecza,7913,KS Lechia Gdańsk,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769706,lech-poznan-legia-warszawa,2015-10-25,2015-10-25 17:00:00+00,finished,Ended,2,0,1,0,0,1,0,3106,Legia Warszawa,3121,Lech Poznań,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769701,podbeskidzie-bielsko-biala-gornik-zabrze,2015-10-26,2015-10-26 17:00:00+00,finished,Ended,2,0,2,0,0,1,1,3110,Górnik Zabrze,7919,Podbeskidzie Bielsko-Biała,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
6769707,pogon-szczecin-gornik-zabrze,2015-10-30,2015-10-30 17:00:00+00,finished,Ended,3,1,1,0,1,0,1,3117,Pogoń Szczecin,3110,Górnik Zabrze,64,Ekstraklasa,10361,Ekstraklasa 15/16,15/16,Poland,1,2025-12-02 10:02:40.61586+00
